"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: count"
"org.example.BranchBenchmark.run","avgt",1,5,408.554869,80.975231,"ms/op",1000
"org.example.BranchBenchmark.run","avgt",1,5,942.811325,81.753386,"ms/op",2000
"org.example.BranchBenchmark.run","avgt",1,5,1603.265380,108.036832,"ms/op",3000
"org.example.BranchBenchmark.run","avgt",1,5,2516.370340,154.720678,"ms/op",4000
"org.example.BranchBenchmark.run","avgt",1,5,5838.698540,211.652842,"ms/op",7000
